Query ID,Predicted Cardinality
1341,29.591853208633946
1342,10488626.12635683
1343,4687977.354887141
1344,670.8521276281552
1345,20.679874405978442
1346,1561.8692951020448
1347,75336406.35493362
1348,243.79236741018954
1349,77892.45806859128
1350,199.48559633713586
1351,3964722.5428539
1352,1382611.1479823077
1353,593874.9516096497
1354,2971612.8253400335
1355,267364.8173487718
1356,3766425.0556887733
1357,3707.4075954672517
1358,411411.05886896886
1359,8489397.050572466
1360,17.485079438499763
1361,10254.077573081235
1362,24.573444183878813
1363,947962.9098327329
1364,580.9114143512832
1365,248933.0230622778
1366,72510.82405534685
1367,697147.2767705364
1368,683735.6027796735
1369,3697879.239569152
1370,3039391.5108898855
1371,45685.840176821075
1372,222.3283302485272
1373,61441709.60666624
1374,28144.64597275316
1375,4398.639131201792
1376,136356.69902011252
1377,80.12927299911102
1378,14598362.262952073
1379,14774162.360724295
1380,8320649.141793322
1381,415.1186791174584
1382,46533610.913882256
1383,581267.5243727403
1384,6088.5991947018165
1385,448085.0010310999
1386,109.26270824738886
1387,15707827.665818067
1388,288632.7243378779
1389,6164598.769913922
1390,5852381.989142056
1391,145668.20169814612
1392,1959.1518961113647
1393,17850161.55885893
1394,46866.49414533018
1395,95.81200049584362
1396,113893.24202944768
1397,327408.8820610052
1398,141.78635528958756
1399,296.7582468866285
1400,219102.01217259548
1401,51633.10009489777
1402,200621.6477189128
1403,189857.2852885383
1404,1728206.2942934374
1405,28123734.021509934
1406,653032.6208467378
1407,29468.962582546344
1408,3610957.353369174
1409,218.34022597906926
1410,702964.9321303356
1411,944922.9613058722
1412,73309.53665800497
1413,3971091.166399281
1414,79809.99772491342
1415,22010246.689382747
1416,8895776.653139777
1417,573307.3320094235
1418,333236.60676648765
1419,43706445.087604344
1420,48924.88020359952
1421,90.57691324613577
1422,731445.5446619866
1423,2690703.1469836384
1424,4794606.897508638
1425,800648.1304725967
1426,225320.95765255357
1427,61741.70964454631
1428,159747.84022290938
1429,20559.784999014886
1430,995188.1215203939
1431,98718.03046130826
1432,732935.6552510259
1433,19.502881416841234
1434,202035.73665669395
1435,129569.86559064224
1436,853674.0827405746
1437,166.7695486527614
1438,276.2500460068435
1439,3086.314126596267
1440,202752.99193489773
1441,811152.7493602192
1442,6121118.748093348
1443,478650.8846030501
1444,31600106.08799705
1445,10.23781715568193
1446,16001605.444931397
1447,1444.4165105381549
1448,35963188.77359562
1449,790959.6510614156
1450,474.94723624638937
1451,12.578897003455463
1452,59264.80429358074
1453,1060811.8798992503
1454,357297.3214576311
1455,1080762.1368266942
1456,69560.74993342835
1457,9292195.049462926
1458,847.6666275201493
1459,3971091.166399281
1460,14993403.266895384
1461,239531.97265727026
1462,235367.89213171334
1463,4192832.4339602822
1464,2550034.4622232104
1465,1296171.4290761692
1466,2014553.7025687038
1467,9023.201068385502
1468,1012.3833089930959
1469,508436.8307316043
1470,7389938.413342056
1471,702719.6086932562
1472,916798.0185603207
1473,717.5015776770392
1474,22176.347635349226
1475,20317438.76221227
1476,30145613.694760177
1477,71048.68630407342
1478,1442217.0756745108
1479,6397258.153569081
1480,413961.3729792935
1481,916727.2008309922
1482,852698.5022835913
1483,1543634.1029467122
1484,183852.50546060968
1485,434263.67102355923
1486,1758668.990159071
1487,12089708.879101375
1488,1709763.7626406127
1489,128.3862645025993
1490,1286.3794280665038
1491,18.316714907287306
1492,684742.4736650115
1493,1006.3170765330062
1494,76310.44906625943
1495,207817.24227228694
1496,176308.2977375952
1497,1960487.5057883
1498,15.045362772864829
1499,374.44934141787706
1500,48661.969186630085
1501,10.425972322302115
1502,16109.405687668539
1503,11094.906513203394
1504,47.685727041490445
1505,17984912.909876134
1506,517.5864178578744
1507,49138.38698349288
1508,29485.042337365245
1509,28287224.720922578
1510,37019671.49876616
1511,6116.2894912228085
1512,164.57766516211828
1513,13.323161722839293
1514,1564504.382418514
1515,59827.737056610225
1516,32.29012597268294
1517,39496.26884535693
1518,453581.8212482986
1519,6642130.756267362
1520,27874.509460182835
1521,47849.77457487045
1522,9015086.583192399
1523,74.76320180696212
1524,1246070.172297865
1525,1439681.6839433878
1526,1347650.7936668028
1527,529070.9540608115
1528,13673095.502964383
1529,76283.74519895574
1530,1849210.3005105795
1531,8460.788333061322
1532,4.576284819147971
1533,2793571.971968231
1534,2.066389165466605
1535,69.24532540751547
1536,37820879.930826895
1537,1477887.5657738124
1538,8036.958786857668
1539,236658.04464906873
1540,130888.5702150285
1541,2550034.4622232104
1542,567266.6460096337
1543,758624.9305617589
1544,15627.208347035332
1545,156545.1310387125
1546,8845.824721632465
1547,19076.520595397466
1548,2302.2770161839403
1549,870718.0357638726
1550,18969712.513735317
1551,30667272.106240377
1552,7757635.904602011
1553,35.783051363243004
1554,281.0374166639099
1555,416070.13685022615
1556,211.1745356386908
1557,374.97178972693547
1558,231113.04253878
1559,23434657.22253624
1560,390.2770831526996
1561,11936422.29172819
1562,13546702.903942842
1563,462748.96546627436
1564,26521892.019161463
1565,632210.3580527509
1566,641951.9122040812
1567,9365396.168338075
1568,67.5132680628262
1569,18294494.915969927
1570,7042986.374081278
1571,1990711.3021595336
1572,35.17188157293573
1573,1090652.3152285002
1574,546802.2709166997
1575,278584.1886755359
1576,16532.024489709547
1577,31600106.08799705
1578,396871.91126792046
1579,4051.528432613206
1580,2653240.259745269
1581,10305218.07817612
1582,1958540.2808767734
1583,6256728.574385813
1584,16214.090717650346
1585,310585.1977150056
1586,12727.1924881103
1587,693434.69420304
1588,2555.2194338145487
1589,21039732.203314595
1590,34755410.83011251
1591,155.52964805680517
1592,4.333789044431234
1593,281.0374166639099
1594,247185.26859533763
1595,185.91814773693073
1596,14388849.313174633
1597,24811061.890021272
1598,92912.72881293263
1599,4412.663915639114
1600,1495.505099368051
1601,2151969.2710251096
1602,12.43317839094604
1603,396183.6632137976
1604,15472118.736037338
1605,865.7106742680819
1606,3904234.340147587
1607,2312379.439906124
1608,754492.1290457717
1609,5473749.027644574
1610,406.80760501798255
1611,78825.81343245857
1612,642697.4080227996
1613,31600106.08799705
1614,428155.3119945708
1615,58150.065245583995
1616,8888195.481090767
1617,3669081.120310019
1618,114.59897563883872
1619,12071620.881360956
1620,1739168.1205142192
1621,3971091.166399281
1622,3971091.166399281
1623,825647.5790372784
1624,116554.34218800724
1625,7434237.937958212
1626,20149.032675797363
1627,1387.6544561172734
1628,75.91694483948166
1629,2705944.894534654
1630,107476.11115112093
1631,85475190.72604014
1632,577.7439973360828
1633,146422.6786171891
1634,24707357.16164901
1635,163.78156681362253
1636,32.466015112590256
1637,213206.1384584665
1638,1543634.1029467122
1639,305422.9161262485
1640,10.29118661885491
1641,1987846.6450140118
1642,10103873.395948766
1643,273770.97763449844
1644,197413.5619615017
1645,18.851510734051505
1646,818.0398788265567
1647,2887.1956398034345
1648,195.76744920643006
1649,29.084334047379965
1650,121332.5309714396
1651,2111618.7534875367
1652,80636155.5869475
1653,58760.6046901509
1654,110897.18136599663
1655,3971091.166399281
1656,16336017.719115844
1657,13764074.784812454
1658,48081.96975351676
1659,41.787324818541336
1660,3075.190740173521
1661,2188262.7176876697
1662,1837223.7087333284
1663,223907.8256961749
1664,2603843.249548069
1665,1926051.3868171484
1666,1531706.1681431767
1667,2397.8554063404385
1668,31.846500017507804
1669,142.6529684083585
1670,265806.8631523123
1671,13754364.64251897
1672,18716.00578850377
1673,2660469.1127264984
1674,6902943.397434884
1675,2346461.212818089
1676,29950409.59372587
1677,30272664.195992712
1678,3.87697177484771
1679,1348.9107685767226
1680,87598.72957860607
1681,3971091.166399281
1682,20948.98161750638
1683,14114096.83373033
1684,27768262.696275853
1685,4550951.029229088
1686,822197.339634393
1687,2681279.1745263725
1688,1594680.0000673083
1689,116230842.2374395
1690,4513076.990880713
1691,5047417.10993967
1692,707818.5443738295
1693,172575.9651722218
1694,404.61341147911185
1695,2045.8576095682558
1696,112805.13381069583
1697,109877990.84519204
1698,1848908.759011548
1699,8173794.685281384
1700,126888728.38888706
1701,10336932.019409042
1702,1779201.0895538805
1703,150.28810752343963
1704,16766756.028972749
1705,2756.541101989482
1706,3850044.2495401134
1707,3447075.2979842126
1708,18.33291944145333
1709,171995740.5773198
1710,442.0999753495062
1711,66975.90477254939
1712,1115269.1492875805
1713,27184.84387412771
1714,2588.196261339911
1715,2458751.3176073674
1716,147112105.25141948
1717,32780912.873106252
1718,21.88293671402584
1719,63871.38261970962
1720,3140.7548157480073
1721,3647.65380600574
1722,247409.08165531125
1723,227122.1755722999
1724,4877101.309357236
1725,12146127.842124145
1726,479345.6900031775
1727,7589466.103551157
1728,7950332.638591084
1729,480082.2501954071
1730,14114096.83373033
1731,3557060.287265269
1732,866.4337941916914
1733,13787170.42964015
1734,1133564.7989452197
1735,10848.627174225949
1736,55628997.67509394
1737,1540.1291320676557
1738,31699772.69634109
1739,7.682779822185984
1740,252971.0925078431
1741,19319.694053706033
1742,561.4876455032186
1743,942066.141283614
1744,185917.19039434398
1745,77361.95346852347
1746,4784297.878547408
1747,143146.79200755543
1748,957306.7922902142
1749,17962.01960617506
1750,1728206.2942934374
1751,18568985.977314528
1752,126366.60440649319
1753,1088576.1199426549
1754,86408.91087442334
1755,3971091.166399281
1756,12.971564788756401
1757,28.403437366938427
1758,10055521.36367131
1759,1.0218680627880474
1760,1654194.5441703324
1761,927156.5429671196
1762,68.79834670519952
1763,639829.213525061
1764,83418434.72843114
1765,1567377.6788678514
1766,27725448.057096884
1767,38.518330795783875
1768,523392.5345567346
1769,4678.055529306155
1770,10.855511031153831
1771,54.01531339014844
1772,30336.748834040423
1773,1526258.5210517203
1774,9099354.778863857
1775,324926.34274325246
1776,4232424.363663999
1777,26.981558600816367
1778,65.27896981456166
1779,31242320.640029043
1780,18380.297400112522
1781,3971091.166399281
1782,946.8131158336911
1783,2653240.259745269
1784,1082129.7030295518
1785,28460.740749557925
1786,25682718.40149022
1787,3909879.3196890187
1788,5221220.222230159
1789,884294.0633337456
1790,163850.4005627753
1791,3533241.799001828
1792,1058622.8664046915
1793,7795213.598103164
1794,135.86038390110343
1795,5435908.883767226
1796,28.567300808889645
1797,5533024.319288477
1798,32758974.07281062
1799,3660549.7306790343
1800,59601686.43295659
1801,897789.7537337014
1802,26.150226224125593
1803,690043.8738900668
1804,2241098.2139226953
1805,38.724415739582035
1806,54333.68927247423
1807,28400050.29268406
1808,305243.54404037003
1809,5302962.011618455
1810,33.25918973451191
1811,38.431259710645875
1812,1537306.667814047
1813,540014.0069798711
1814,18368830.130816
1815,20089966.08394733
1816,52601.985630576986
1817,3607154.0942770694
1818,9846389.093497843
1819,49884.88906648147
1820,28726.036811829556
1821,368023.73411936377
1822,675581.0400536293
1823,39093.94362033541
1824,120225231.64925155
1825,1350628.0765589187
1826,142527.67216936522
1827,900119.0629692188
1828,70985.29376194281
1829,1116896.5853549375
1830,276048.9996596179
1831,247466.18758498377
1832,28262524.76248718
1833,2653240.259745269
1834,400573.2526502417
1835,13403519.883831246
1836,1823474.0232390251
1837,384596.5207225983
1838,133300.67727346663
1839,1370000.2806873266
1840,7404.777197421907
1841,281133.81268171815
1842,23273230.0018626
1843,340303.0228916022
1844,271770.5525036907
1845,34.13387746675649
1846,289638.35124841804
1847,18.188837758013992
1848,6178206.058848191
1849,8.360681347072436
1850,110932.08759031961
1851,1300310.390568205
1852,1981228.22062675
1853,770.835693548659
1854,20383113.80644047
1855,27899923.9640322
1856,737749.9082621547
1857,340.4029627016619
1858,614529.5701979395
1859,145388213.95226786
1860,488679.6831582074
1861,421.78233355234244
1862,6039256.496688721
1863,529095.6781461275
1864,241.01530078916483
1865,2558309.0306227463
1866,7496862.482660258
1867,4462714.8643426
1868,4043370.821934796
1869,198148.98628868628
1870,7177.6200987821385
1871,862859.2793950037
1872,128377596.2799833
1873,60588793.84656308
1874,113.80637060350124
1875,501.93162122015354
1876,29628.290594964823
1877,17.72866581387409
1878,10322.356304325525
1879,2653240.259745269
1880,550073.2972744796
1881,161950.44331068106
1882,822197.339634393
1883,307255.26116898947
1884,35741.64203532027
1885,441386.79199140315
1886,75165.99289290559
1887,220.38357033136114
1888,4940825.705978216
1889,13278327.503127355
1890,3971091.166399281
1891,89776.01866468384
1892,215409.53854950427
1893,193.20217929133898
1894,6849707.645552262
1895,99180.98727603348
1896,36049790.3388469
1897,1517907.6508923823
1898,227154.0180903239
1899,1094097.4453237825
1900,2695367.1394817736
1901,6091320.751140926
1902,189888.7926935415
1903,7.380289857275245
1904,1.0013161595616207
1905,3158870.058105169
1906,1360691.6369166814
1907,2031.3735643159487
1908,91.4373108570772
1909,593348.4672598402
1910,2.2418976691604375
1911,21730057.551977072
1912,173286.9355094506
1913,60106.13224549427
1914,1915999.0479161607
1915,5.601356227318744
1916,1240124.8501319243
1917,3415051.3218136444
1918,184.4848679982943
1919,17227.643511831655
1920,181749.72726245146
1921,300675.15560974454
1922,144.26894202943276
1923,315.03406584040357
1924,1375906.7517105185
1925,728780.1499976406
1926,9675134.09151384
1927,6059893.349444494
1928,125726.98119818597
1929,31340858.79449972
1930,508012.73494915204
1931,559.0330481099646
1932,338884.18685230333
1933,435442.270749967
1934,240060.92712857507
1935,2024868.1944346854
1936,8446.365491581422
1937,7.56003834799581
1938,217.90287055458543
1939,58760.32449842138
1940,781750.6562692699
1941,378999.1458418846
1942,8237.363624029429
1943,5950.870335737135
1944,2784324.036363023
1945,4384979.241637521
1946,6439579.154424811
1947,151327.5882806308
1948,632210.3580527509
1949,6120949.461375908
1950,1771.5023722025173
1951,203409.35016700183
1952,2137312.786613254
1953,181268438.87467283
1954,6313.174172549065
1955,15894.811534301307
1956,36913.500353031464
1957,349687.54401039344
1958,431031.751009035
1959,680.8176136086146
1960,11714552.050906802
1961,5749.937561726954
1962,3189455.818386168
1963,4868416.022324802
1964,7674264.868697953
1965,26455857.813560434
1966,16689.74000221233
1967,345113.91482317727
1968,8092.627370277546
1969,232.81062462535985
1970,488311.649216906
1971,1543634.1029467122
1972,352604.99462966004
1973,24341477.276242316
1974,21.68974237167283
1975,66.39897183570359
1976,72.66245223665337
1977,13152.7038099514
1978,2294898.620390738
1979,17572582.508658923
1980,17315.303906270634
1981,869250.3294135632
1982,691493.1633870013
1983,640.488800770034
1984,10305218.07817612
1985,3563.924047786224
1986,2660469.1127264984
1987,940160.7160911714
1988,463.42970343872946
1989,90977454.7636033
1990,15344307.429157052
1991,253349.41705982428
1992,2835.379712872976
1993,286859.4534051617
1994,290.4390870890695
1995,3590244.7244575196
1996,282.94828677791645
1997,21236.44893331968
1998,676486.2210567187
1999,113974.19049197556
